Log file open, 12/18/22 17:32:57
[2022.12.19-01.33.05:537][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Torus.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Torus.uasset"
[2022.12.19-01.33.05:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_PillarFrame300.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_PillarFrame300.uasset"
[2022.12.19-01.33.05:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Trim.uasset"
[2022.12.19-01.33.05:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Rock.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_Rock.uasset"
[2022.12.19-01.33.05:538][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset"
[2022.12.19-01.33.05:539][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Shelf.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_Shelf.uasset"
[2022.12.19-01.33.05:539][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset"
[2022.12.19-01.33.05:539][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Stairs.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_Stairs.uasset"
[2022.12.19-01.33.05:540][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_TriPyramid.uasset"
[2022.12.19-01.33.05:540][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_Statue.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_Statue.uasset"
[2022.12.19-01.33.05:540][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Tube.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Tube.uasset"
[2022.12.19-01.33.05:541][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_TableRound.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_TableRound.uasset"
[2022.12.19-01.33.05:541][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Wedge_A.uasset"
[2022.12.19-01.33.05:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Props/SM_WindowFrame.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Props/SM_WindowFrame.uasset"
[2022.12.19-01.33.05:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_Wedge_B.uasset"
[2022.12.19-01.33.05:542][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Shapes/Shape_WideCapsule.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"
[2022.12.19-01.33.05:547][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset"
[2022.12.19-01.33.05:552][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset"
[2022.12.19-01.33.05:557][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset"
[2022.12.19-01.33.05:561][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset"
[2022.12.19-01.33.05:567][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset"
[2022.12.19-01.33.05:573][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset"
[2022.12.19-01.33.05:580][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2022.12.19-01.33.05:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2022.12.19-01.33.05:593][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2022.12.19-01.33.05:598][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2022.12.19-01.33.05:603][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2022.12.19-01.33.05:608][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2022.12.19-01.33.05:613][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2022.12.19-01.33.05:614][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Burst_M.uasset"
[2022.12.19-01.33.05:615][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Bush_D.uasset"
[2022.12.19-01.33.05:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Bush_N.uasset"
[2022.12.19-01.33.05:616][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2022.12.19-01.33.05:617][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2022.12.19-01.33.05:618][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Chair_M.uasset"
[2022.12.19-01.33.05:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Chair_N.uasset"
[2022.12.19-01.33.05:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2022.12.19-01.33.05:627][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2022.12.19-01.33.05:628][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2022.12.19-01.33.05:636][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2022.12.19-01.33.05:639][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2022.12.19-01.33.05:641][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2022.12.19-01.33.05:646][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2022.12.19-01.33.05:650][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2022.12.19-01.33.05:656][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2022.12.19-01.33.05:664][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2022.12.19-01.33.05:670][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2022.12.19-01.33.05:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2022.12.19-01.33.05:683][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2022.12.19-01.33.05:689][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2022.12.19-01.33.05:692][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2022.12.19-01.33.05:696][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2022.12.19-01.33.05:701][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2022.12.19-01.33.05:702][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2022.12.19-01.33.05:704][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2022.12.19-01.33.05:705][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Door_M.uasset"
[2022.12.19-01.33.05:707][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Door_N.uasset"
[2022.12.19-01.33.05:707][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2022.12.19-01.33.05:710][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2022.12.19-01.33.05:711][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2022.12.19-01.33.05:711][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2022.12.19-01.33.05:712][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Frame_M.uasset"
[2022.12.19-01.33.05:713][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Frame_N.uasset"
[2022.12.19-01.33.05:714][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2022.12.19-01.33.05:721][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2022.12.19-01.33.05:728][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2022.12.19-01.33.05:735][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2022.12.19-01.33.05:740][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2022.12.19-01.33.05:748][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2022.12.19-01.33.05:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2022.12.19-01.33.05:756][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2022.12.19-01.33.05:758][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2022.12.19-01.33.05:765][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2022.12.19-01.33.05:772][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2022.12.19-01.33.05:777][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2022.12.19-01.33.05:783][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2022.12.19-01.33.05:786][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2022.12.19-01.33.05:790][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "F:/Workspace/Github/MusicalAI/MusicalAI/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
